Id,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8
22512,8849.28000000000,6475.60000000000,18235.64000000000,2363.88000000000,2566.12000000000,0.00000000000,2115.56000000000,0.00000000000
22513,9499.80000000000,7507.44000000000,12337.40000000000,1936.04000000000,3132.00000000000,3619.24000000000,2574.08000000000,0.00000000000
22514,14873.12000000000,7286.84000000000,8717.04000000000,3121.00000000000,2196.00000000000,1051.28000000000,3360.72000000000,0.00000000000
22515,4886.28000000000,1243.92000000000,15679.60000000000,968.52000000000,280.88000000000,14442.28000000000,3104.56000000000,0.00000000000
22516,2913.28000000000,36.68000000000,21417.12000000000,1757.04000000000,356.28000000000,11495.96000000000,2629.64000000000,0.00000000000
22517,401.28000000000,0.00000000000,706.64000000000,53.36000000000,0.00000000000,39416.84000000000,28.00000000000,0.00000000000
22518,1495.84000000000,3.00000000000,14715.32000000000,489.40000000000,64.44000000000,22091.84000000000,1746.12000000000,0.00000000000
22519,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.08000000000,0.00000000000,0.00000000000
22520,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.00000000000,0.00000000000,0.00000000000
22521,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.04000000000,0.00000000000,0.00000000000
22522,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40605.96000000000,0.00000000000,0.00000000000
22523,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.00000000000,0.00000000000,0.00000000000
22524,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.04000000000,0.00000000000,0.00000000000
22525,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.00000000000,0.00000000000,0.00000000000
22526,0.00000000000,0.00000000000,564.96000000000,0.68000000000,0.00000000000,39984.88000000000,55.56000000000,0.00000000000
22527,6.32000000000,0.00000000000,11041.24000000000,321.64000000000,0.00000000000,26960.92000000000,2275.88000000000,0.00000000000
22528,4785.16000000000,4500.44000000000,9452.76000000000,2719.48000000000,917.64000000000,9718.24000000000,8512.32000000000,0.00000000000
22529,1570.72000000000,1734.88000000000,13935.80000000000,3051.04000000000,826.00000000000,7058.40000000000,12429.20000000000,0.00000000000
22530,9992.32000000000,10303.36000000000,8052.72000000000,3100.56000000000,4089.28000000000,0.00000000000,5067.80000000000,0.00000000000
22531,8863.20000000000,12302.44000000000,9169.12000000000,3679.32000000000,2185.24000000000,145.64000000000,4261.12000000000,0.00000000000
22532,16428.40000000000,12922.04000000000,3754.36000000000,3186.28000000000,3998.20000000000,0.00000000000,316.68000000000,0.00000000000
22533,13429.00000000000,13399.76000000000,3441.72000000000,3874.24000000000,6266.20000000000,0.00000000000,195.20000000000,0.00000000000
22534,11234.28000000000,11516.32000000000,5101.48000000000,4453.16000000000,6957.72000000000,0.00000000000,1343.08000000000,0.00000000000
22535,13464.16000000000,12829.68000000000,4215.48000000000,3891.16000000000,5442.84000000000,0.00000000000,762.76000000000,0.00000000000
22536,14451.08000000000,11698.68000000000,2934.36000000000,2458.04000000000,8608.40000000000,0.00000000000,455.48000000000,0.00000000000
22537,12480.00000000000,10190.04000000000,7207.20000000000,2989.04000000000,5625.60000000000,0.00000000000,2114.12000000000,0.00000000000
22538,13079.84000000000,12712.44000000000,2766.84000000000,2851.52000000000,8363.40000000000,0.00000000000,832.04000000000,0.00000000000
22539,11610.12000000000,8402.04000000000,9583.20000000000,2133.60000000000,8092.20000000000,0.00000000000,784.80000000000,0.00000000000
22540,15157.72000000000,13584.56000000000,2786.48000000000,2661.52000000000,6244.96000000000,0.00000000000,170.76000000000,0.00000000000
22541,14885.24000000000,13400.32000000000,2888.24000000000,3683.72000000000,5629.28000000000,0.00000000000,119.20000000000,0.00000000000
22542,13977.00000000000,19478.48000000000,946.56000000000,1020.60000000000,5052.08000000000,0.00000000000,131.32000000000,0.00000000000
22543,21643.24000000000,8797.76000000000,4225.52000000000,565.56000000000,3970.40000000000,0.00000000000,1403.56000000000,0.00000000000
22544,25140.04000000000,13497.32000000000,1173.56000000000,337.88000000000,457.20000000000,0.00000000000,0.00000000000,0.00000000000
22545,24344.24000000000,6694.24000000000,900.48000000000,651.68000000000,430.08000000000,7380.84000000000,204.48000000000,0.00000000000
22546,774.60000000000,4.76000000000,35.84000000000,10.80000000000,0.00000000000,39779.96000000000,0.00000000000,0.00000000000
22547,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.08000000000,0.00000000000,0.00000000000
22548,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.00000000000,0.00000000000,0.00000000000
